id,type,label,count,properties
"fault_record:9c4600439f85","fault_record","02_04_031 风机转子轴承B温度的10分钟值大于60°","1","{""code"":""02_04_031"",""name"":""风机转子轴承B温度的10分钟值大于60°"",""site"":""洮北、良井子"",""brand"":""明阳"",""model"":""明阳风机"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""明阳风机SCADA故障复位清单(最终)/明阳风机SCADA故障复位清单(最终)_35_103.md:2""}"
"fault_record:39063eb67a0f","fault_record","02_04_032 风机转子轴承B温度的10分钟值小于-14°","1","{""code"":""02_04_032"",""name"":""风机转子轴承B温度的10分钟值小于-14°"",""site"":""洮北、良井子"",""brand"":""明阳"",""model"":""明阳风机"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""明阳风机SCADA故障复位清单(最终)/明阳风机SCADA故障复位清单(最终)_35_103.md:3""}"
"fault_record:4aa13497433b","fault_record","02_04_033 风机转子轴承B温度的10分钟值大于90°重复次数多","1","{""code"":""02_04_033"",""name"":""风机转子轴承B温度的10分钟值大于90°重复次数多"",""site"":""洮北、良井子"",""brand"":""明阳"",""model"":""明阳风机"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""明阳风机SCADA故障复位清单(最终)/明阳风机SCADA故障复位清单(最终)_36_106.md:1""}"
"fault_record:ec583acc8871","fault_record","02_04_034 风机转子轴承B温度10分钟小于-20°","1","{""code"":""02_04_034"",""name"":""风机转子轴承B温度10分钟小于-20°"",""site"":""洮北、良井子"",""brand"":""明阳"",""model"":""明阳风机"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""明阳风机SCADA故障复位清单(最终)/明阳风机SCADA故障复位清单(最终)_36_106.md:2""}"
"fault_record:9b41974fb1e6","fault_record","02_04_035 风机转子轴承B温度10分钟大于90°重复次数多°","1","{""code"":""02_04_035"",""name"":""风机转子轴承B温度10分钟大于90°重复次数多°"",""site"":""洮北、良井子"",""brand"":""明阳"",""model"":""明阳风机"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""明阳风机SCADA故障复位清单(最终)/明阳风机SCADA故障复位清单(最终)_36_106.md:3""}"
"fault_record:8967e7545382","fault_record","02_05_005 风机齿轮箱轴承DE端10分钟温度值大于85°C，24小时内允许出现3次","1","{""code"":""02_05_005"",""name"":""风机齿轮箱轴承DE端10分钟温度值大于85°C，24小时内允许出现3次"",""site"":""洮北、良井子"",""brand"":""明阳"",""model"":""明阳风机"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""明阳风机SCADA故障复位清单(最终)/明阳风机SCADA故障复位清单(最终)_38_112.md:3""}"
"fault_record:fc8f1f3fa2e3","fault_record","02_05_012 齿轮箱转速出现突变重复次数多","1","{""code"":""02_05_012"",""name"":""齿轮箱转速出现突变重复次数多"",""site"":""洮北、良井子"",""brand"":""明阳"",""model"":""明阳风机"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""明阳风机SCADA故障复位清单(最终)/明阳风机SCADA故障复位清单(最终)_40_118.md:1""}"
"fault_record:a9b01db0edfc","fault_record","02_05_028 风机齿轮箱轴正DE端10分钟温度值大于85°C，24小时内允许出现3次","1","{""code"":""02_05_028"",""name"":""风机齿轮箱轴正DE端10分钟温度值大于85°C，24小时内允许出现3次"",""site"":""洮北、良井子"",""brand"":""明阳"",""model"":""明阳风机"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""明阳风机SCADA故障复位清单(最终)/明阳风机SCADA故障复位清单(最终)_42_124.md:1""}"
"fault_record:2cbf636938b5","fault_record","02_08_013 风机发电机定子U绕组10分钟温度大于120℃，24小时内允许出现3次","1","{""code"":""02_08_013"",""name"":""风机发电机定子U绕组10分钟温度大于120℃，24小时内允许出现3次"",""site"":""洮北、良井子"",""brand"":""明阳"",""model"":""明阳风机"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""明阳风机SCADA故障复位清单(最终)/明阳风机SCADA故障复位清单(最终)_47_139.md:3""}"
"fault_record:678dd47f37b8","fault_record","02_08_014 风机发电机定子U绕组10分钟温度小于-20℃，24小时内允许出现3次","1","{""code"":""02_08_014"",""name"":""风机发电机定子U绕组10分钟温度小于-20℃，24小时内允许出现3次"",""site"":""洮北、良井子"",""brand"":""明阳"",""model"":""明阳风机"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""明阳风机SCADA故障复位清单(最终)/明阳风机SCADA故障复位清单(最终)_48_142.md:1""}"
"fault_record:24055d73a663","fault_record","02_08_015 风机发电机定子U绕组10分钟温度大于130℃","1","{""code"":""02_08_015"",""name"":""风机发电机定子U绕组10分钟温度大于130℃"",""site"":""洮北、良井子"",""brand"":""明阳"",""model"":""明阳风机"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""明阳风机SCADA故障复位清单(最终)/明阳风机SCADA故障复位清单(最终)_48_142.md:2""}"
"fault_record:737de7e85701","fault_record","02_08_016 风机发电机定子U绕组10分钟温度小于-25℃","1","{""code"":""02_08_016"",""name"":""风机发电机定子U绕组10分钟温度小于-25℃"",""site"":""洮北、良井子"",""brand"":""明阳"",""model"":""明阳风机"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""明阳风机SCADA故障复位清单(最终)/明阳风机SCADA故障复位清单(最终)_48_142.md:3""}"
"fault_record:21c95f112f2b","fault_record","02_08_017 风机发电机定子V绕组10分钟温度大于120℃，24小时内允许出现3次","1","{""code"":""02_08_017"",""name"":""风机发电机定子V绕组10分钟温度大于120℃，24小时内允许出现3次"",""site"":""洮北、良井子"",""brand"":""明阳"",""model"":""明阳风机"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""明阳风机SCADA故障复位清单(最终)/明阳风机SCADA故障复位清单(最终)_49_145.md:1""}"
"fault_record:a120a1e3aae7","fault_record","02_08_018 风机发电机定子V绕组10分钟温度小于-20℃，24小时内允许出现3次","1","{""code"":""02_08_018"",""name"":""风机发电机定子V绕组10分钟温度小于-20℃，24小时内允许出现3次"",""site"":""洮北、良井子"",""brand"":""明阳"",""model"":""明阳风机"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""明阳风机SCADA故障复位清单(最终)/明阳风机SCADA故障复位清单(最终)_49_145.md:2""}"
"fault_record:4e44e2c243a7","fault_record","02_08_019 风机发电机定子V绕组10分钟温度大于130℃","1","{""code"":""02_08_019"",""name"":""风机发电机定子V绕组10分钟温度大于130℃"",""site"":""洮北、良井子"",""brand"":""明阳"",""model"":""明阳风机"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""明阳风机SCADA故障复位清单(最终)/明阳风机SCADA故障复位清单(最终)_49_145.md:3""}"
"fault_record:48ce428fbd04","fault_record","02_08_020 风机发电机定子V绕组10分钟温度小于-25℃","1","{""code"":""02_08_020"",""name"":""风机发电机定子V绕组10分钟温度小于-25℃"",""site"":""洮北、良井子"",""brand"":""明阳"",""model"":""明阳风机"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""明阳风机SCADA故障复位清单(最终)/明阳风机SCADA故障复位清单(最终)_50_148.md:1""}"
"fault_record:03aace2d8131","fault_record","02_08_021 风机发电机定子W绕组10分钟温度大于120℃，24小时内允许出现3次","1","{""code"":""02_08_021"",""name"":""风机发电机定子W绕组10分钟温度大于120℃，24小时内允许出现3次"",""site"":""洮北、良井子"",""brand"":""明阳"",""model"":""明阳风机"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""明阳风机SCADA故障复位清单(最终)/明阳风机SCADA故障复位清单(最终)_50_148.md:2""}"
"fault_record:d518e016ee87","fault_record","02_08_022 风机发电机定子W绕组10分钟温度小于-20℃，24小时内允许出现3次","1","{""code"":""02_08_022"",""name"":""风机发电机定子W绕组10分钟温度小于-20℃，24小时内允许出现3次"",""site"":""洮北、良井子"",""brand"":""明阳"",""model"":""明阳风机"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""明阳风机SCADA故障复位清单(最终)/明阳风机SCADA故障复位清单(最终)_50_148.md:3""}"
"fault_record:f53d56ad2e13","fault_record","02_08_023 风机发电机定子W绕组10分钟温度大于130℃","1","{""code"":""02_08_023"",""name"":""风机发电机定子W绕组10分钟温度大于130℃"",""site"":""洮北、良井子"",""brand"":""明阳"",""model"":""明阳风机"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""明阳风机SCADA故障复位清单(最终)/明阳风机SCADA故障复位清单(最终)_51_151.md:1""}"
"fault_record:d8cdd5a5d974","fault_record","02_08_024 风机发电机定子W绕组10分钟温度小于-25℃","1","{""code"":""02_08_024"",""name"":""风机发电机定子W绕组10分钟温度小于-25℃"",""site"":""洮北、良井子"",""brand"":""明阳"",""model"":""明阳风机"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""明阳风机SCADA故障复位清单(最终)/明阳风机SCADA故障复位清单(最终)_51_151.md:2""}"
"fault_record:5a095e0492df","fault_record","02_08_025 风机发电机各个定子绕组10分钟温度超过上限或者低于下限的重复次数多","1","{""code"":""02_08_025"",""name"":""风机发电机各个定子绕组10分钟温度超过上限或者低于下限的重复次数多"",""site"":""洮北、良井子"",""brand"":""明阳"",""model"":""明阳风机"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""明阳风机SCADA故障复位清单(最终)/明阳风机SCADA故障复位清单(最终)_51_151.md:3""}"
"fault_record:5cee3a4f1b64","fault_record","02_08_026 风机发电机DE端轴承10分钟温度大于90℃24小时内允许出现3次","1","{""code"":""02_08_026"",""name"":""风机发电机DE端轴承10分钟温度大于90℃24小时内允许出现3次"",""site"":""洮北、良井子"",""brand"":""明阳"",""model"":""明阳风机"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""明阳风机SCADA故障复位清单(最终)/明阳风机SCADA故障复位清单(最终)_52_154.md:1""}"
"fault_record:01a93c1a95b5","fault_record","02_08_027 风机发电机DE端轴承10分钟温度小于-10℃","1","{""code"":""02_08_027"",""name"":""风机发电机DE端轴承10分钟温度小于-10℃"",""site"":""洮北、良井子"",""brand"":""明阳"",""model"":""明阳风机"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""明阳风机SCADA故障复位清单(最终)/明阳风机SCADA故障复位清单(最终)_52_154.md:2""}"
"fault_record:760156a24a8a","fault_record","02_08_028 风机发电机DE端轴承10分钟温度大于95℃","1","{""code"":""02_08_028"",""name"":""风机发电机DE端轴承10分钟温度大于95℃"",""site"":""洮北、良井子"",""brand"":""明阳"",""model"":""明阳风机"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""明阳风机SCADA故障复位清单(最终)/明阳风机SCADA故障复位清单(最终)_52_154.md:3""}"
"fault_record:27f313aad0f4","fault_record","02_08_029 风机发电机DE端轴承10分钟温度小于-15℃","1","{""code"":""02_08_029"",""name"":""风机发电机DE端轴承10分钟温度小于-15℃"",""site"":""洮北、良井子"",""brand"":""明阳"",""model"":""明阳风机"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""明阳风机SCADA故障复位清单(最终)/明阳风机SCADA故障复位清单(最终)_53_157.md:1""}"
"fault_record:8e1d61e2de0d","fault_record","02_08_030 风机发电机NDE端轴承10分钟温度大于90℃","1","{""code"":""02_08_030"",""name"":""风机发电机NDE端轴承10分钟温度大于90℃"",""site"":""洮北、良井子"",""brand"":""明阳"",""model"":""明阳风机"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""明阳风机SCADA故障复位清单(最终)/明阳风机SCADA故障复位清单(最终)_53_157.md:2""}"
"fault_record:dbfc140c9255","fault_record","02_08_031 风机发电机NDE端轴承10分钟温度小于-10℃","1","{""code"":""02_08_031"",""name"":""风机发电机NDE端轴承10分钟温度小于-10℃"",""site"":""洮北、良井子"",""brand"":""明阳"",""model"":""明阳风机"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""明阳风机SCADA故障复位清单(最终)/明阳风机SCADA故障复位清单(最终)_53_157.md:3""}"
"fault_record:7d65aae3b6f1","fault_record","02_08_032 风机发电机NDE端轴承10分钟温度大于95℃","1","{""code"":""02_08_032"",""name"":""风机发电机NDE端轴承10分钟温度大于95℃"",""site"":""洮北、良井子"",""brand"":""明阳"",""model"":""明阳风机"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""明阳风机SCADA故障复位清单(最终)/明阳风机SCADA故障复位清单(最终)_54_160.md:1""}"
"fault_record:5707f30765b4","fault_record","02_08_033 风机发电机NDE端轴承10分钟温度小于-15℃","1","{""code"":""02_08_033"",""name"":""风机发电机NDE端轴承10分钟温度小于-15℃"",""site"":""洮北、良井子"",""brand"":""明阳"",""model"":""明阳风机"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""明阳风机SCADA故障复位清单(最终)/明阳风机SCADA故障复位清单(最终)_54_160.md:2""}"
"fault_record:790e257c3b60","fault_record","02_08_034 风机发电机组两个轴承10分钟温度高于上限或低于下限的重复次数多","1","{""code"":""02_08_034"",""name"":""风机发电机组两个轴承10分钟温度高于上限或低于下限的重复次数多"",""site"":""洮北、良井子"",""brand"":""明阳"",""model"":""明阳风机"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""明阳风机SCADA故障复位清单(最终)/明阳风机SCADA故障复位清单(最终)_54_160.md:3""}"
"fault_record:08a41a4671df","fault_record","02_08_035 风机发电机冷风10分钟温度大于90℃","1","{""code"":""02_08_035"",""name"":""风机发电机冷风10分钟温度大于90℃"",""site"":""洮北、良井子"",""brand"":""明阳"",""model"":""明阳风机"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""明阳风机SCADA故障复位清单(最终)/明阳风机SCADA故障复位清单(最终)_55_163.md:1""}"
"fault_record:91aa28e12657","fault_record","02_08_036 风机发电机冷风10分钟温度小于-222℃，24小时内允许出现3次","1","{""code"":""02_08_036"",""name"":""风机发电机冷风10分钟温度小于-222℃，24小时内允许出现3次"",""site"":""洮北、良井子"",""brand"":""明阳"",""model"":""明阳风机"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""明阳风机SCADA故障复位清单(最终)/明阳风机SCADA故障复位清单(最终)_55_163.md:2""}"
"fault_record:c653a74be48a","fault_record","02_08_037 风机发电机冷风10分钟温度大于95℃","1","{""code"":""02_08_037"",""name"":""风机发电机冷风10分钟温度大于95℃"",""site"":""洮北、良井子"",""brand"":""明阳"",""model"":""明阳风机"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""明阳风机SCADA故障复位清单(最终)/明阳风机SCADA故障复位清单(最终)_55_163.md:3""}"
