id,type,label,count
action:84e9a0eb43d2,action,１.检查轴柜驱动器和变桨控制器供电是否都正常,6
action:f19f6dc469c4,action,①确定是否电网频率过低——电网频率过低时系统停机保护,2
action:db3ecf3917b7,action,①确定是否电网频率过高——电网频率过高时系统停机保护,2
action:fe3777c36342,action,２.检查轴柜驱动器拨码是否在正确位置,6
action:2418aa2b6e6b,action,20min充电正常完成后可自复位，无需处理,3
action:36b3c6ad8b93,action,３.检查轴控柜和变桨控制器的Can通信回路线缆是否均正常,6
action:4316d2deccba,action,４.检查Can回路电阻阻值是否正常,6
action:a8081057e9d7,action,安全链断开后连带故障，故障源消除后，可手动复位,1
action:37925f8b0808,action,安全链更新过程中触发，属于正常现象，无需维护2.检查安全链输入信号是否正常3.安全链输入正常，输出异常时，需要反馈数据,1
action:c3306456b61c,action,按3.1节内容检查叶片,1
action:5f528e6c7bbc,action,按复位键开机,1
action:d9df5549f58b,action,按钮复位，检查导线,1
action:ae33a63c7d4c,action,按现场总线模块的复位按钮(或断控制电)进行复位,1
action:ce81d827e6c1,action,按现场总线模块的复位按钮（或断控制电）进行复位,1
action:ca7b14eb53c3,action,按信号传递链顺序进行安全链检查,1
action:1ac6d3ac0084,action,按信号链传递顺序进行安全链检查,1
action:9e10004bf180,action,按照“故障是否可复位→线路是否正常→405AI1模块1和2端子、5和6端子是否有5VDC(无电压，更换振动分析仪)→更换405AI1模块”的步骤进行检查,2
action:db1592cd1ca0,action,按照“故障是否可复位→线路是否正常→405AI1模块1和2端子、5和6端子是否有5VDC（无电压，更换振动分析仪）→更换405AI1模块”的步骤进行检查,2
action:8908b4f4c3d9,action,按照降容策略运行1、检测温度数据是否跳变或者读数超过-50~200°C:2、登机检查冷却风扇是否正常运行，上层供电开关是否跳闸,1
action:41ef96fd2066,action,按照前两条操作后，依然无法解决，联系电气风电技术支持,2
action:d4c4e4ad88fe,action,按照要求设置，观察是否还有状态码2035出现,2
action:a3c93be6cd68,action,按照要求设置，观察是否还有状态码2036 出现,1
action:4fe9704e9c7d,action,按照要求设置，观察是否还有状态码2036出现,1
action:67b2b566a050,action,按照自动润滑系统报堵处理方案排查,1
action:29b22c6c6c84,action,拔掉电机重载，上电后拔掉扩展I/0通信检查柜内器件，接触器是否吸合，电压是否正常,3
action:a35dfdf9b469,action,拔掉电机重载，上电后拔掉扩展I/O通信检查柜内器件，接触器是否吸合，电压是否正常,3
action:9cfe7b15aa34,action,版本检查,1
action:c13d25e90f5b,action,报此故障，首先的上风机确认电机引持续工作造成过温，如果是赶紧断电，防止烧坏电机,6
action:8770eb97e387,action,报此故障时需检查故障录播，以确定过压情况,4
action:bb4e1a43f256,action,报此故障需要检查反馈回路，以及指令回路1. 网侧接触器闭合反馈信号(242KM4.43.44)，连接继电器板端子X1：7.8,3
action:f9aa81a24dbb,action,报警手动复位，则需要登机排查,2
action:be29faf2523c,action,报警自动复位，不做任何排查动作,3
action:d9c8657bf16f,action,报警自动复位，则不做任何动作,6
action:b1cde199f7c0,action,比较齿轮箱油温，若温差不存在异常，检查冷却系统散热情况,3
action:bdb3bc6c95c4,action,比较发电机轴承.绕组及机舱温度，此现象一般发生在机组冬季长时间停机后，加热一定时间后会恢复，如果只有定子温度低，则检查其PT100阻值是否正常,1
action:45ab2ed44c0e,action,比较机侧网侧电抗温度，是否均较高，如温度均较高，则可能为散热风扇未正常启动导致，需要测试检查电抗散热风扇是否正常启动,4
action:24cd83f51ac7,action,必要时需要使用绝缘表检查转子电缆及发电机转子绕组的绝缘是否满足要求,4
action:94837d0de6d9,action,必要是需要使用绝缘表检查定子电缆及发电机定子绕组的绝缘是否满足要求,3
action:66ded07af9ca,action,编码器干扰，检查编码器接线,2
action:012fc9365f23,action,编码器干扰造成，检查编码器接线,2
action:fc57e3e9cdec,action,编码器脉冲异常或受到干扰：检查编码器的屏蔽接地是否可靠，检查发电机碳刷是否存在打火现象,1
action:3675f1297643,action,编码器转速波动则重点检查变频器编码器转速采集回路，包括包括编码器、编码器电缆、电缆屏蔽接地情况、编码器板或者变频器控制板等，必要时更换编码器,3
action:3fff11698b77,action,编码器转速异常则重点检查变频器编码器转速采集回路，包括包括编码器.编码器电缆.电缆屏蔽接地情况.编码器板或者变频器控制板等，必要时更换编码器,2
action:82fc8cc5e3c9,action,编码器Z脉冲异常警告：检查编码器的屏蔽接地是否可靠，检查发电机碳刷是否存在打火现象,1
action:b7cc4b1c9f83,action,变桨不能正常动作，主控发出停机指令却不能收桨，检查变桨内部故障,2
action:dce1654f0905,action,变桨电池测试程序异常,10
action:2bc1eedf8183,action,变桨电池测试正在进行,1
action:6b056d478cd3,action,变桨电池测试状态超时,1
action:d950d8ae0889,action,变桨电机接线盒里边的动力线不牢固能够引起OK信号丢失，需要紧固,1
action:8b06fc32edbf,action,变桨电容测试时间间隔到达，必须在条件满足的情况下进行电容测试,1
action:86d55a68b109,action,变桨电容测试时间间隔到达，可以在条件满足的情况下进行电容测试,1
action:55c2b796cc29,action,变桨供电中断导致，排查变桨供电断开原因，看是否有电网故障，如存在则优先处理电网故障,2
action:0c3108657a52,action,变桨润滑泵不缺脂，检查变桨润滑泵液位传感器及其测量回路，线路是否虚接、松动，屏蔽线是否正常，线路是否有干扰，液位传感器是否损坏，变桨轴三控制器是否损坏,2
action:dbce83dd5635,action,变桨润滑泵不阻塞，检查变桨润滑泵堵塞信号传感器及其测量回路，线路是否虚接、松动，屏蔽线是否正常，线路是否有干扰，堵塞信号传感器是否损坏，模块DI0280是否损坏,1
action:52f828e1143c,action,变桨润滑泵不阻塞，检查变桨润滑泵堵塞信号传感器及其测量回路，线路是否虚接、松动，屏蔽线是否正常，线路是否有干扰，堵塞信号传感器是否损坏，轴三变桨控制器是否损坏，,1
action:5b0a37a908dd,action,变桨通信闪断短时间内无法解决，可联系技术调整此故障触发阀值,1
action:1aef7fd91fb8,action,变桨通信上传，检查变桨系统,6
action:128f8f73caab,action,变桨通信未建立，优先检查主控Ethercat通信是否正常，如有Ethercat问题优先处理,1
action:75139deedea5,action,变桨系统不存在故障时，首先检查桨叶位置检测开关及编码器是否正常，是否能够正确检测桨叶实际位置并正确输出信号给控制器,5
action:fb4e5c5e4b24,action,变桨系统不存在故障时，首先检查桨针位置检测开关及编码器是否正常，是否能够正确检测桨叶实际位置并正确输出信号给控制器,1
action:65139f86e6d1,action,变桨系统存在故障时，检查变桨控制柜及变桨与主控之间的通信,6
action:3fd66167480d,action,变桨系统电容测试时禁止启机，请等待测试结束后启动风机,1
action:8437a27eece3,action,变桨系统发生故障，首先判断故障属性或大致的故障点，再针对性进行详细检查，最终找到故障点,2
action:ab1ddfba559c,action,变桨正常退出抗涡，若无别的故障，不需处理,1
action:ce5a75293af8,action,变流器待机时，观察三相转子电流相电流是否接近0，如果不是则需要进行AD校正,2
action:e86570dfa7bd,action,变流器后台报电网电流不平衡，检查网测电流互感器接插件是否有松动,1
action:f514ce356377,action,变流器紧急停机按钮,1
action:6fc475d384da,action,变流器启动连接状态超时，,1
action:91644eb13512,action,变流器通信伴生故障，复位变流器通信后复位,2
action:2c3036416156,action,变流器网侧单独启动后，检查网测三相电流是否对称,2
action:f4ce22dacf49,action,变流器自动执行停机-复位操作,1
action:0193c7058f7e,action,变频器编码器共A/B/Z三组信号，连接变频器查看内部提示信息是否报出具体某组信号异常，如有，则重点检查对应信号,2
action:4cc3c977fa5a,action,变频器后台报电网电流不平衡，检查网测电流互感器接插件是否有松动,1
action:d03ce9459b6b,action,标定提示信息，待其它故障处理后重新标定,1
action:73fd35e4b57b,action,标定提示信息，检查方位角传感器以及刹车系统，正常后重新标定,1
action:915ba4451229,action,标定提示信息，无需处理,3
action:34b4de8c7a9a,action,标定指示信息，无需处理,1
action:118d18b2cc23,action,并检查油位传感器是否正常,1
action:744c9d753eab,action,并结合机侧启动等信号判断是否是真实过流,4
action:72ce897fb9a9,action,并且记录更换记录,1
action:75630c7b3385,action,并网调试期间发生该故障，检查转速信号是否有跳变、闪断，如果有，则自行检查,3
action:2cd676b53640,action,并网调试期间发生该故障，确认算法设置是否合理,3
action:317adcc37683,action,并网调试期间发生该故障，确认振动传感器参数与要求一致,4
action:4823388fbbf2,action,并网柜加热器加热至温度超过20℃，检查温湿度开关设定是否正确,2
action:beb11926215d,action,并网阶段报出检查确认压力传感器规格是否有区别，可能是传感器规格和主控参数不匹配导致,2
action:e0643ac16128,action,补充水冷液进行保压，或者持续运行观察，若压力下降明显，说明存在漏液,6
action:9fd2fe0f5f8b,action,不缺脂，检查液位信号传感器及其测量回路，线路是否虚接、松动，屏蔽线是否正常，线路是否有干扰，堵塞信号传感器是否损坏，模块 DIO280 是否损坏,2
action:17b00a66bd26,action,不缺脂，检查液位信号传感器及其测量回路，线路是否虚接、松动，屏蔽线是否正常，线路是否有干扰，堵塞信号传感器是否损坏，模块DI0280是否损坏,1
action:1bf98b53e73a,action,不一致检查PT100测温回路,1
action:ebaffac01e3a,action,不在手动偏航的情况下，系统报此故障码，检查扭缆编码器初始零位是否正确不正常则需要重新校零，并检查限位角度设置是否正确,2
action:ce658403b129,action,步骤 1 没有问题，检查解缆电磁阀 9.7 是否损坏，接线回路有无虚接，松动、开路,2
action:13fb1809c3c9,action,步骤 1 无问题，检查模块 DI0280 是否工作正常，工作不正常，更换,1
action:9c643356c0be,action,步骤 1 无问题，检查偏航电机供电回路，线路是否有短路、虚接，保护空开是否损坏，偏航电机是否损坏,1
action:d3a998851a8b,action,步骤 1 无问题，检查偏航电机供电回路，线路是否有短路、虚接，偏航接触器、保护空开是否损坏，偏航电机是否损坏,1
action:80f0ab292a3a,action,步骤 1 无问题，检查偏航电机制动器供电回路，检查回路线路是否短路、漏电、虚接，空开 24-3F2 是否损坏，接触器 24-3KM7 是否损坏,1
action:f4994416ea13,action,步骤 1、2 无问题，检查偏航零位的设置是否偏差过大，重新调整偏航零位,1
action:dcc632401b0e,action,步骤 2 检查无问题，更换 A2.2 检测模块 DI0280,2
action:6f90379f38b7,action,步骤 2 检查无问题，更换 A2.2 检测模块 DIO280,1
action:139609a11db6,action,步骤 2 无问题，检查反馈回路，电线是否有错接、虚接、短接现象,1
action:9634279a2f8a,action,步骤 2 无问题，检查纽揽开关辅助触点及反馈回路接线是否有错接、短接现象,1
action:4711628d4a7d,action,步骤 2、3 无问题，检查 DI0280 模块是否正常,2
action:b1a55683788d,action,步骤 2、3 无问题，检查偏航液压刹车是否打开，检查偏航液压刹车回路，检查油路是否堵塞、电磁阀供电线路是否正常、电磁阀是否正常,1
